review_id	review_text	aspect_term	polarity
12	for the [$] price  ( special offer )  this is a great laptop . 	price	0
986	the manufacturer 's  warranty only covers replacement / repair of parts . 	warranty	1
61	what i 'd  like is for the laptop to run well without having to purchase additional memory . 	memory	1
61	what i 'd  like is for the laptop to run well without having to purchase additional memory . 	run	2
2463	it works exactly like it did the day i took it out of the box . 	works	0
2487	it is fast booting up  ,  shutting down ,  and connection with the internet . 	connection with the internet	0
2487	it is fast booting up  ,  shutting down ,  and connection with the internet . 	booting up	0
2487	it is fast booting up  ,  shutting down ,  and connection with the internet . 	shutting down	0
1638	the battery life is great . 	battery life	0
3082	this is not a serious gaming laptop or a serious media machine;	gaming	1
1909	they replaced my hard drive as well as my mother board . 	hard drive	2
1909	they replaced my hard drive as well as my mother board . 	mother board	2
2512	there is nothing to complain about the system . 	system	0
2234	and it comes with the new osx that comes with new features that makes the use more easy . 	osx	0
2234	and it comes with the new osx that comes with new features that makes the use more easy . 	features	0
2234	and it comes with the new osx that comes with new features that makes the use more easy . 	use	0
405	now the screen is going darker ,  darker ,  darker . 	screen	1
1086	either the computer is too slow to detect the keys typed  ( this is unlikely as i am a slow typist )  or the keyboard simply does not detect the keys being typed . 	keys	1
1086	either the computer is too slow to detect the keys typed  ( this is unlikely as i am a slow typist )  or the keyboard simply does not detect the keys being typed . 	keyboard	1
1086	either the computer is too slow to detect the keys typed  ( this is unlikely as i am a slow typist )  or the keyboard simply does not detect the keys being typed . 	keys	1
2504	features such as the dashboard  ( allows you to view frequently used tools like a calculator ,  weather forecast ,  movie times ,  calendar ,  computer post its etc . 	features	2
2504	features such as the dashboard  ( allows you to view frequently used tools like a calculator ,  weather forecast ,  movie times ,  calendar ,  computer post its etc . 	dashboard	2
793	when i called to have another one shipped or to get my money back they said the return policy is 23 twenty three days from the date of purchase . 	return policy	1
956	i sent it back and found this time that the battery was faulty ,  so i got a new one and some other fixes they found . 	battery	1
2516	great pick for portability and affordability . 	portability	0
2516	great pick for portability and affordability . 	affordability	0
2760	it 's  fast ,  it 's  easy easy easy to set up ,  easy to hook to my wireless network . 	set up	0
2760	it 's  fast ,  it 's  easy easy easy to set up ,  easy to hook to my wireless network . 	hook to my wireless network	0
1597	i previously purchased a 13 "  macbook  ( had pro specs and was aluminum style )  which had a nvidia 9800  ( if i am not mistaken )  and it had major heating issues . 	aluminum style	0
1597	i previously purchased a 13 "  macbook  ( had pro specs and was aluminum style )  which had a nvidia 9800  ( if i am not mistaken )  and it had major heating issues . 	specs	0
1597	i previously purchased a 13 "  macbook  ( had pro specs and was aluminum style )  which had a nvidia 9800  ( if i am not mistaken )  and it had major heating issues . 	nvidia 9800	2
1329	the people there just changed for me on the spot and i got a new arm piece and they did n't  even request for a receipt . 	arm piece	0
2338	i take it everywhere with me because it 's  so easy to carry . 	carry	0
2948	the only thing is that the battery wo n't  last more than 1 / 2 an hour . 	battery	1
2027	the first fell apart right after the 1 - year - warranty . 	1 - year - warranty	2
2936	oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all i use the old word processer which works good . 	word processer	0
684	the keyboard has a wonderful nature feel . 	keyboard	0
464	they went through asking me open up various components ,  taking battery out ,  hard disk apart ,  and after 2 hours on phone could not fix it . 	battery	2
464	they went through asking me open up various components ,  taking battery out ,  hard disk apart ,  and after 2 hours on phone could not fix it . 	hard disk	2
2762	the battery does n't  last long but i 'm  sure an upgrade battery would solve that problem . 	battery	1
2762	the battery does n't  last long but i 'm  sure an upgrade battery would solve that problem . 	battery	0
2440	i was looking too closely at the other performance specs and while comparing ,  i took it for granted that these features were standard . 	performance specs	2
2440	i was looking too closely at the other performance specs and while comparing ,  i took it for granted that these features were standard . 	features	2
1046	i have no idea how this could have even gotten past quality control during production . 	quality control	1
735	i bought this last week ,  and the very next day had to return it because it over heated and the touch - mouse stopped responding . 	touch - mouse	1
2821	oh yea ,  has no numeric pad on the side . 	numeric pad	1
1987	the cover for the dvd drive soon came off ,  too -  - a mark of poor construction quality . 	cover for the dvd drive	1
1987	the cover for the dvd drive soon came off ,  too -  - a mark of poor construction quality . 	construction quality	1
1327	but the arm velcro is torn after one use . 	arm velcro	1
1639	the software is amazing . 	software	0
1288	we carry the netbook around here and there ,  hence it 's  kinda of irritating when the lcd just  " slide "  downwards . 	lcd	1
2959	the 2 gb of ram is plenty ,  able to run windows 7 and at least 2 or 3 other programs with next to no slowdown . 	2 gb of ram	0
2959	the 2 gb of ram is plenty ,  able to run windows 7 and at least 2 or 3 other programs with next to no slowdown . 	windows 7	0
2959	the 2 gb of ram is plenty ,  able to run windows 7 and at least 2 or 3 other programs with next to no slowdown . 	programs	0
26	the battery life is amazing ,  the versitility is outstanding . 	battery life	0
26	the battery life is amazing ,  the versitility is outstanding . 	versitility	0
1194	it is known as safari ,  and if you are doing any website work ,  you should know that many hosting companies do not support it . 	safari	2
264	vista is a nightmare . 	vista	1
2214	the program came with the computer and works beautifully . 	program	0
2806	the hinge design forced you to place various connections all around the computer ,  left right and front . 	hinge design	1
1221	i was loving this netbook because it had an amazing screen and display and was small and light ,  but after 1 week it stopped openning web pages for me  ( even after installing new browsers )  then eventually it just started giving me a blue screen and crashing everytime i booted it . 	screen	0
1221	i was loving this netbook because it had an amazing screen and display and was small and light ,  but after 1 week it stopped openning web pages for me  ( even after installing new browsers )  then eventually it just started giving me a blue screen and crashing everytime i booted it . 	display	0
1221	i was loving this netbook because it had an amazing screen and display and was small and light ,  but after 1 week it stopped openning web pages for me  ( even after installing new browsers )  then eventually it just started giving me a blue screen and crashing everytime i booted it . 	browsers	2
1237	the so called laptop runs to slow and i hate it ! 	runs	1
359	charger seems large for this class of computer . 	charger	1
2690	i dislike the quality and the placement of the speakers . 	speakers	1
2713	the screen graphics and clarity ,  and sharpness are great . 	screen graphics	0
2713	the screen graphics and clarity ,  and sharpness are great . 	clarity	0
2713	the screen graphics and clarity ,  and sharpness are great . 	sharpness	0
2071	so i called customer support  ( which is good too )  and they went through it and it is just a safety feature and it does not affect performance at all ,  i just chose to hide the message . 	customer support	0
2071	so i called customer support  ( which is good too )  and they went through it and it is just a safety feature and it does not affect performance at all ,  i just chose to hide the message . 	performance	2
2071	so i called customer support  ( which is good too )  and they went through it and it is just a safety feature and it does not affect performance at all ,  i just chose to hide the message . 	safety feature	2
2348	the unibody design is edgy and durable . 	unibody design	0
1441	stopped booting up less than a week after my one - year warranty was up . 	booting up	1
1441	stopped booting up less than a week after my one - year warranty was up . 	one - year warranty	2
2860	but ,  for the cost this is a winner . 	cost	0
91	later it held zero charge and its replacement worked for less than three months . 	charge	1
817	also ,  the battery does not last very long at all . 	battery	1
427	i bought it from hsn because it was  " bundled "  with extra software ,  but as it turns out ,  that software just crashes it more often .  .  .  .  . 	software	1
3085	i looked around and based off my price / features comparison from a brand i trusted i landed here . 	price	2
3085	i looked around and based off my price / features comparison from a brand i trusted i landed here . 	features	2
1139	i constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed . 	services	1
1591	strong performance in this device makes use of fun and a strong sense of the era of speed this device serves all modern requirements is a very strong game and is very useful for designers . 	performance	0
1591	strong performance in this device makes use of fun and a strong sense of the era of speed this device serves all modern requirements is a very strong game and is very useful for designers . 	speed	0
1591	strong performance in this device makes use of fun and a strong sense of the era of speed this device serves all modern requirements is a very strong game and is very useful for designers . 	use	0
1067	unless you need the bluetooth 3 . 	bluetooth 3	2
536	i was sorly disapointed to discover that hp  ( what i thought was a reputable company )  would n't  honor the warrenty when the fan blade fell apart . 	warrenty	1
536	i was sorly disapointed to discover that hp  ( what i thought was a reputable company )  would n't  honor the warrenty when the fan blade fell apart . 	fan blade	1
1434	more times that not the screen pops up saying i have a bad internet connection ,  or the page ca n't  be displayed . 	internet connection	1
293	do yourself a favor and invest in a few external harddrives if you are planning on purchasing this laptop . 	external harddrives	1
2386	i do n't  understand why only windows 7 starter is included . 	windows 7 starter	1
18	while most people say that pcs hold functionality and value and macs are just pretty to look at ,  i think there 's  something to be said about the simplicity of macs . 	functionality	0
18	while most people say that pcs hold functionality and value and macs are just pretty to look at ,  i think there 's  something to be said about the simplicity of macs . 	value	0
18	while most people say that pcs hold functionality and value and macs are just pretty to look at ,  i think there 's  something to be said about the simplicity of macs . 	simplicity	0
18	while most people say that pcs hold functionality and value and macs are just pretty to look at ,  i think there 's  something to be said about the simplicity of macs . 	look	0
1610	my macbook is so much better looking and so thin ! 	looking	0
2292	the ease of use is wonderful . 	use	0
2596	this system came loaded with windows 7 starter . 	windows 7 starter	2
614	 - when battery life went to 4 hours or less ,  took it to the machouse amsterdam for repair  ( 26th of august )  . 	battery life	1
171	the battery gets so hot it is scary . 	battery	1
2753	best thing is i can use existing 32 bit old programs . 	programs	0
3	it 's  so nice to look at and the keys are easy to type with . 	keys	0
3	it 's  so nice to look at and the keys are easy to type with . 	look	0
1641	i am forever changed and will no longer buy a windows based machine for personal use . 	windows	1
2814	the only thing i would change about it is the mouse keys . 	mouse keys	1
43	it is absolutely horrible to use ,  despite all its so called advanced features . 	features	1
43	it is absolutely horrible to use ,  despite all its so called advanced features . 	use	1
1056	before ,  i reloaded with windows 7 ultimate and used only the downloaded drivers from acer 's  site . 	drivers	2
1056	before ,  i reloaded with windows 7 ultimate and used only the downloaded drivers from acer 's  site . 	windows 7 ultimate	2
2996	i have to keep turning it until it decides to lower and there is no mute . 	mute	1
3022	it 's  still beautiful and has better color reproduction than i could ever expect from a notebook . 	color reproduction	0
1850	after that i turned to email in my next vain help to get them to acknowledge that the warranty was still valid . 	warranty	2
2368	he loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started . 	use	0
2233	u can do what u want in just few seconds ,  even to start up your computer takes few seconds . 	start up	0
1613	also ,  macbooks come with much more features which are so cool ! 	features	0
510	they sent out a sony 'certified' technician . 	sony 'certified' technician	2
2353	they have developed excellent proprietary software for editing video and pictures and i 'm  looking forward to utilizing these tools on the regular . 	proprietary software	0
2563	getting the apple care plan is a must . 	apple care plan	0
2306	overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive . 	cd drive	2
2306	overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive . 	video games	2
1432	i am constantly trying to uninstall programs ,  clean cookies ,  and delete unused files . 	programs	2
102	the dv4 boasted a faster processor ,  more memory ,  and a bigger hard drive than my old computer ,  plus a better quality web cam ,  nicer screen ,  and many other features . 	processor	0
102	the dv4 boasted a faster processor ,  more memory ,  and a bigger hard drive than my old computer ,  plus a better quality web cam ,  nicer screen ,  and many other features . 	memory	0
102	the dv4 boasted a faster processor ,  more memory ,  and a bigger hard drive than my old computer ,  plus a better quality web cam ,  nicer screen ,  and many other features . 	hard drive	0
102	the dv4 boasted a faster processor ,  more memory ,  and a bigger hard drive than my old computer ,  plus a better quality web cam ,  nicer screen ,  and many other features . 	web cam	0
102	the dv4 boasted a faster processor ,  more memory ,  and a bigger hard drive than my old computer ,  plus a better quality web cam ,  nicer screen ,  and many other features . 	screen	0
102	the dv4 boasted a faster processor ,  more memory ,  and a bigger hard drive than my old computer ,  plus a better quality web cam ,  nicer screen ,  and many other features . 	features	0
2966	the only downfall is the battery only last 1 . 5 - 2 . 0 hrs when not plugged in . 	battery	1
2211	the graphics on this computer are also stellar  -  very clear and vivid . 	graphics	0
2819	aside from the trial software and the short battery life ,  lack of a webcam ,  its great . 	trial software	1
2819	aside from the trial software and the short battery life ,  lack of a webcam ,  its great . 	battery life	1
2819	aside from the trial software and the short battery life ,  lack of a webcam ,  its great . 	webcam	1
1633	as a die - hard windows enthusiast ,  i shunned the idea of a mac until this point . 	windows	0
1351	i think that if it is the motherboard again so soon that they should replace it . 	motherboard	1
2220	the computer loads in about a 1 / 10th of the time that my pc did ,  and i have all of the programs that were on my pc . 	programs	0
2220	the computer loads in about a 1 / 10th of the time that my pc did ,  and i have all of the programs that were on my pc . 	loads	0
2723	graphics are clean and sharp ,  internet interfaces are seamless . 	graphics	0
2723	graphics are clean and sharp ,  internet interfaces are seamless . 	internet interfaces	0
73	the newer black keyboard took a little bit away from the previous gray one which looked really slick ,  but it is still a great notebook ! 	black keyboard	1
1082	sony parts reliability and quality of service is recenlty the worst . 	service	1
2677	as with any laptop not purchased with software options ,  it comes with a lot of what i consider useless applications . 	software options	1
2677	as with any laptop not purchased with software options ,  it comes with a lot of what i consider useless applications . 	applications	1
2588	its office compatible ,  but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs . 	features	2
2588	its office compatible ,  but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs . 	functioning	2
2588	its office compatible ,  but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs . 	programs	2
2588	its office compatible ,  but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs . 	office	0
223	it just works flawlessly ! 	works	0
1332	do you think i purposely  " destroy "  my netbook ,  so that i can demand a new set ?  do you think it 's  fun to take public transport all the way to the service center and get a non - satisfactory solution ?  or rather no solution . 	service center	1
846	i 'm  having the laptop returned unrepaired since paying $176 every 3  months just is n't  worth it  ( that 's  about how long the port seems to  last )  . 	port	1
1455	also the battery is completely shot . 	battery	1
162	 /  awesome cooling system /  much better grafics card  ( ati 5870 )   /  8gb ram /  led backlit screen .  .  . 	cooling system	0
162	 /  awesome cooling system /  much better grafics card  ( ati 5870 )   /  8gb ram /  led backlit screen .  .  . 	grafics card	0
162	 /  awesome cooling system /  much better grafics card  ( ati 5870 )   /  8gb ram /  led backlit screen .  .  . 	led backlit screen . 	0
162	 /  awesome cooling system /  much better grafics card  ( ati 5870 )   /  8gb ram /  led backlit screen .  .  . 	8gb ram	0
969	the biggest problem is that the box had no instructions in it . 	instructions	1
145	but after using it a couple of weeks ,  the overall operation is poor . 	operation	1
2187	compared to similarly spec 'd  pcs ,  this machine is good value ,  well built and works easily right out of the box . 	value	0
2187	compared to similarly spec 'd  pcs ,  this machine is good value ,  well built and works easily right out of the box . 	built	0
2187	compared to similarly spec 'd  pcs ,  this machine is good value ,  well built and works easily right out of the box . 	works	0
2812	screen is crystal clear and the system is very responsive . 	screen	0
2812	screen is crystal clear and the system is very responsive . 	system	0
1028	or the cursor would show up some place else . 	cursor	1
87	it is easy to operate and i have already ordered more software and gadgets for my new rolls royce of laptops . 	software	2
87	it is easy to operate and i have already ordered more software and gadgets for my new rolls royce of laptops . 	operate	0
87	it is easy to operate and i have already ordered more software and gadgets for my new rolls royce of laptops . 	gadgets	2
1997	it might be something deep within windows ,  for i was unable to create a disk image on my hard drive . 	windows	1
1997	it might be something deep within windows ,  for i was unable to create a disk image on my hard drive . 	hard drive	1
1997	it might be something deep within windows ,  for i was unable to create a disk image on my hard drive . 	disk image	1
2548	the track pad to me is what really stands out though ,  you can do several different things with it just depending on how many fingers you use on the track pad ,  awesome thinking apple ! 	track pad	0
2548	the track pad to me is what really stands out though ,  you can do several different things with it just depending on how many fingers you use on the track pad ,  awesome thinking apple ! 	track pad	0
953	now i had not tried to use this since the disc drive had been replaced and after taking it back to the geek squad i found out they had accidently not used the right drive when they replaced the first one ,  so back it went to get the correct drive . 	disc drive	1
953	now i had not tried to use this since the disc drive had been replaced and after taking it back to the geek squad i found out they had accidently not used the right drive when they replaced the first one ,  so back it went to get the correct drive . 	drive	1
953	now i had not tried to use this since the disc drive had been replaced and after taking it back to the geek squad i found out they had accidently not used the right drive when they replaced the first one ,  so back it went to get the correct drive . 	drive	2
1179	first ,  you ll discover that the word processing program known as  appleworks  rarely translates perfectly on anyone else s computer ,  if it translates at all . 	appleworks	1
1179	first ,  you ll discover that the word processing program known as  appleworks  rarely translates perfectly on anyone else s computer ,  if it translates at all . 	word processing program	1
1876	i already have a hp laptop i bought last year that 's  standard size . 	size	2
2992	battery is not upgradable to a longer life battery . 	battery	1
2992	battery is not upgradable to a longer life battery . 	battery	1
559	apple has a reputation and is well known for its easy usage . 	usage	0
1888	returned laptop for a 3rd repair and it came back with previous problems fixed  ( except for speaker grill )  but the unit started locking up during use and eventually would not operate at all . 	speaker grill	1
1738	i just plug this into my 22 "  monitor and the speedy macosx performs just as well on this dual - core that my dell did with windows 7 with a quad - core . 	macosx	0
1738	i just plug this into my 22 "  monitor and the speedy macosx performs just as well on this dual - core that my dell did with windows 7 with a quad - core . 	windows 7	0
1738	i just plug this into my 22 "  monitor and the speedy macosx performs just as well on this dual - core that my dell did with windows 7 with a quad - core . 	dual - core	2
1738	i just plug this into my 22 "  monitor and the speedy macosx performs just as well on this dual - core that my dell did with windows 7 with a quad - core . 	quad - core	2
1738	i just plug this into my 22 "  monitor and the speedy macosx performs just as well on this dual - core that my dell did with windows 7 with a quad - core . 	22 " monitor	2
374	love the graphics ,  awesome programs  ( including garageband )  ,  and really cool default background . 	graphics	0
374	love the graphics ,  awesome programs  ( including garageband )  ,  and really cool default background . 	programs	0
374	love the graphics ,  awesome programs  ( including garageband )  ,  and really cool default background . 	garageband	0
374	love the graphics ,  awesome programs  ( including garageband )  ,  and really cool default background . 	default background	0
1746	screen ,  keyboard ,  and mouse :  if you cant see yourself spending the extra money to jump up to a mac the beautiful screen ,  responsive island backlit keyboard ,  and fun multi - touch mouse is worth the extra money to me alone . 	screen	2
1746	screen ,  keyboard ,  and mouse :  if you cant see yourself spending the extra money to jump up to a mac the beautiful screen ,  responsive island backlit keyboard ,  and fun multi - touch mouse is worth the extra money to me alone . 	keyboard	2
1746	screen ,  keyboard ,  and mouse :  if you cant see yourself spending the extra money to jump up to a mac the beautiful screen ,  responsive island backlit keyboard ,  and fun multi - touch mouse is worth the extra money to me alone . 	screen	0
1746	screen ,  keyboard ,  and mouse :  if you cant see yourself spending the extra money to jump up to a mac the beautiful screen ,  responsive island backlit keyboard ,  and fun multi - touch mouse is worth the extra money to me alone . 	island backlit keyboard	0
1746	screen ,  keyboard ,  and mouse :  if you cant see yourself spending the extra money to jump up to a mac the beautiful screen ,  responsive island backlit keyboard ,  and fun multi - touch mouse is worth the extra money to me alone . 	multi - touch mouse	0
1746	screen ,  keyboard ,  and mouse :  if you cant see yourself spending the extra money to jump up to a mac the beautiful screen ,  responsive island backlit keyboard ,  and fun multi - touch mouse is worth the extra money to me alone . 	mouse	2
279	the macbook is way too overpriced for something so simple and chaotic . 	overpriced	1
79	the os takes some getting used to especially after being a windows user for so long but the learning curve is so worth it ! 	windows	2
313	i also purchased iwork to go with it which has programs for word processing ,  spreadsheets ,  and presentations  ( similar to microsoft office )  . 	iwork	2
313	i also purchased iwork to go with it which has programs for word processing ,  spreadsheets ,  and presentations  ( similar to microsoft office )  . 	programs	2
313	i also purchased iwork to go with it which has programs for word processing ,  spreadsheets ,  and presentations  ( similar to microsoft office )  . 	microsoft office	2
313	i also purchased iwork to go with it which has programs for word processing ,  spreadsheets ,  and presentations  ( similar to microsoft office )  . 	word processing	2
313	i also purchased iwork to go with it which has programs for word processing ,  spreadsheets ,  and presentations  ( similar to microsoft office )  . 	spreadsheets	2
313	i also purchased iwork to go with it which has programs for word processing ,  spreadsheets ,  and presentations  ( similar to microsoft office )  . 	presentations	2
1694	overall ,  i experienced a huge change in that my mac runs pretty fast compared to my old pc . 	runs	0
174	when i got the computer back and realizwed it still was not correct hp told me it was out of warranty and now it was my problem . 	warranty	2
2452	it also came with a built it web cam which is great because i can see an communicate with my family members back home . 	built it web cam	0
2751	good monitor and performed well . 	monitor	0
2751	good monitor and performed well . 	performed	0
2524	it was secure and easy to navigate . 	navigate	0
1598	i was a little weary at purchasing another 13 "  macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around . 	graphics cards	0
267	the machine has a bluray player the book has no mention of it or how to connect it to your hdtv . 	bluray player	2
267	the machine has a bluray player the book has no mention of it or how to connect it to your hdtv . 	book	1
2182	they are by far the easiest systems to actually learn about computers with . 	systems	0
561	this apple navigates you thru the unexplored world of the internet . 	internet	2
154	the video card is great for media ,  and above average for gaming ,  but not a gamers first choice . 	gaming	0
154	the video card is great for media ,  and above average for gaming ,  but not a gamers first choice . 	media	0
100	i had of course bought a 3 year warranty ,  so i sent it in to be replaced and  ( almost 2 months later )  the dv4 is what the sent me as a replacement . 	3 year warranty , 	2
1444	apparently there is a manufacturing defect ,  something with the amount of thermal paste . 	thermal paste	1
1796	despite the claims of the apple apologists  ( a vice of which i am recently myself reformed )  the internals of mac laptops are no different from pcs' at this point . 	internals	1
753	took several hours with customer support before i could even start the pc out of the box . 	customer support	1
411	asus facial recognition does n't  work and windows logon is n't  either . 	facial recognition	1
411	asus facial recognition does n't  work and windows logon is n't  either . 	windows logon	1
988	windows vista makes this computer almost unusable for online service . 	windows vista	1
988	windows vista makes this computer almost unusable for online service . 	online service	1
1071	i contacted acer and they are giving me free recovery dvds ,  so do n't  go and pay for them ,  just ask for them and they should give them to you . 	recovery dvds	0
2830	now when i order i did not go full scale for the webcam or full keyboard i wanted something for basics of being easy to carry when i use crutchs or wheelchair and with a backpack laptop bag . 	webcam	2
2830	now when i order i did not go full scale for the webcam or full keyboard i wanted something for basics of being easy to carry when i use crutchs or wheelchair and with a backpack laptop bag . 	keyboard	2
2830	now when i order i did not go full scale for the webcam or full keyboard i wanted something for basics of being easy to carry when i use crutchs or wheelchair and with a backpack laptop bag . 	carry	0
2701	can listen to my music and watch my videos with ease and with a great display . 	display	0
2968	otherwise ,  all other features are a 1	features	2
1723	the performance is awesome . 	performance	0
286	the display is beyond horrible . 	display	1
1411	there is hardly any memory on the computer 's  hard drive . 	memory	1
1411	there is hardly any memory on the computer 's  hard drive . 	hard drive	1
1956	actually ,  i had noticed the one on the sales floor also did n't  have sound ! 	sound	1
1469	next ,  most acer laptop fans are on the bottom which is right on your laptop . 	fans	2
2833	the laptop preformed pretty well . 	preformed	0
298	i got my macbook pro because i wanted to do all the stuff i need to do without worrying about the system quitting on me or freezing for a few minutes . 	system	2
1447	i loved the netbook  ( minus the fact that it was windows os )  until this started happening . 	windows os	1
1810	the minute you fire it up it 's  all good ,  very easy user interface . 	user interface	0
1419	i actually contact toshiba before i started having problem and was given run around after i supplied serial number in order to delay me sending in laptop until after warrenty expired . 	warrenty	1
1660	theres also idvd ,  a program dedicated to putting all your favorite media together -  photos ,  recordings ,  video projects into one program so that you can create the perfect memoir for your parents ,  family ,  siblings ,  and any other person important in your life that there may be . 	idvd	0
1660	theres also idvd ,  a program dedicated to putting all your favorite media together -  photos ,  recordings ,  video projects into one program so that you can create the perfect memoir for your parents ,  family ,  siblings ,  and any other person important in your life that there may be . 	program	0
1660	theres also idvd ,  a program dedicated to putting all your favorite media together -  photos ,  recordings ,  video projects into one program so that you can create the perfect memoir for your parents ,  family ,  siblings ,  and any other person important in your life that there may be . 	program	0
459	after replacing the hard drive the battery stopped working   ( 3 months of use )  which was frustrating . 	hard drive	2
459	after replacing the hard drive the battery stopped working   ( 3 months of use )  which was frustrating . 	battery	1
2884	i love the easy to see screen ,  and it works well for work ,  persoal or just play . 	screen	0
2884	i love the easy to see screen ,  and it works well for work ,  persoal or just play . 	works	0
2082	if what you need is a machine to do some surfing ,  email checking ,  word processing ,  and watching a movie or two ,  this is the machine you want . 	word processing	2
2082	if what you need is a machine to do some surfing ,  email checking ,  word processing ,  and watching a movie or two ,  this is the machine you want . 	surfing	2
1391	the mouse pad and buttons are the worst i 've  ever seen . 	mouse pad	1
1391	the mouse pad and buttons are the worst i 've  ever seen . 	buttons	1
2257	awesome graphics ! 	graphics	0
2617	it really is perfect for work and play . 	play	0
2617	it really is perfect for work and play . 	work	0
2653	the pro is a great product ,  i wish that the 13 inch models came with the intel i processors and had a more comfortable edge  ( the edges hurt my wrists )  . 	intel i processors	1
2653	the pro is a great product ,  i wish that the 13 inch models came with the intel i processors and had a more comfortable edge  ( the edges hurt my wrists )  . 	edge	1
2653	the pro is a great product ,  i wish that the 13 inch models came with the intel i processors and had a more comfortable edge  ( the edges hurt my wrists )  . 	edges	1
2674	one drawback i noticed was sound quality via usb . 	sound quality via usb	1
519	the battery life sucked the juice from my laptop and when the extended life battery went out we were sol there to ,  so much for that warranty covering all the products we purchased . 	battery life	1
519	the battery life sucked the juice from my laptop and when the extended life battery went out we were sol there to ,  so much for that warranty covering all the products we purchased . 	warranty	1
1534	i have had another mac ,  but it got slow due to an older operating system . 	operating system	1
105	that 's  very possible ,  but since they do n't  make windows xp drivers for the sound card in this machine ,  i was stuck until windows 7 came out . 	windows xp drivers	1
105	that 's  very possible ,  but since they do n't  make windows xp drivers for the sound card in this machine ,  i was stuck until windows 7 came out . 	sound card	1
105	that 's  very possible ,  but since they do n't  make windows xp drivers for the sound card in this machine ,  i was stuck until windows 7 came out . 	windows 7	0
3065	i'ts nice to have the higher - end laptops ,  but this fits my budget and the features i need . 	features	0
3065	i'ts nice to have the higher - end laptops ,  but this fits my budget and the features i need . 	budget	0
2057	was disappointed to find out that the model had been discontinued ,  apparently because of known motherboard problems . 	motherboard	1
2073	also the speakers are not very loud ,  but it is a netbook . 	speakers	1
2890	love this laptop wonderful price for what you get ! 	price	0
508	just a black screen ! 	screen	1
2352	a key contributor that led me to mac is the art aspect . 	art aspect	0
1923	eventually my battery would n't  charge ,  so unless i had it plugged in it would n't  even power on . 	battery	1
2631	purchased for development purposes ,  but it has turned into my everyday laptop as well for surfing ,  e - mail ,  etc . 	surfing	0
2851	my first problem was with the pre - loaded norton firewall / security program . 	pre - loaded norton firewall / security program	1
2741	i had a usb connect but ,  i ca n't  use it because it is not compatible . 	usb connect	1
398	accordingly ,  i have decided to never purchase another hp product  ( my five year old compaq )  lasted 5 - years before the hard drive crashed . 	hard drive	1
329	i know that everyone thinks macs are overpriced and overrated ,  but once you get past the initial expense you 'll  find that they 're  worth every penny  ( besides ,  there 's  always the financing plan that best buy offers )  . 	expense	1
2081	i love the multi - touch trackpad . 	multi - touch trackpad	0
406	hp is more interested in selling extended warranties  ( which cost more than the netbook new )  then they are in helping or fixing . 	extended warranties	1
406	hp is more interested in selling extended warranties  ( which cost more than the netbook new )  then they are in helping or fixing . 	cost	1
14	not too much  " junk "  software to remove . 	software	0
1076	system is loosing about 20% of performance because of that . 	performance	1
1076	system is loosing about 20% of performance because of that . 	system	1
2395	it is easy to use ,  good quality and good price . 	quality	0
2395	it is easy to use ,  good quality and good price . 	price	0
2395	it is easy to use ,  good quality and good price . 	use	0
1562	the difference in the apple keyboard from a pc 's  keyboard took a bit of tim to get used to ,  but overall it 's  worth it ! 	apple keyboard	2
1562	the difference in the apple keyboard from a pc 's  keyboard took a bit of tim to get used to ,  but overall it 's  worth it ! 	pc 's keyboard	2
2786	the extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu . 	extended warranty	2
2724	only issue is that it is a little slow ,  and i 'm  fixing that by adding more ram . 	ram	2
854	the hard drive crashed as well ,  and i had to buy a new  power cord . 	hard drive	1
854	the hard drive crashed as well ,  and i had to buy a new  power cord . 	power cord	1
253	another issue i have with it is the battery . 	battery	1
881	after 2 months of complaints ,  asus finally sent the right power supply to my techies . 	power supply	2
881	after 2 months of complaints ,  asus finally sent the right power supply to my techies . 	techies	2
486	that included the extra sony sonic stage software ,  the speakers and the subwoofer i got  ( that was worth the money )  ,  the bluetooth mouse for my supposedly bluetooth enabled computer ,  the extended life battery and the docking port . 	sony sonic stage software	2
486	that included the extra sony sonic stage software ,  the speakers and the subwoofer i got  ( that was worth the money )  ,  the bluetooth mouse for my supposedly bluetooth enabled computer ,  the extended life battery and the docking port . 	speakers	0
486	that included the extra sony sonic stage software ,  the speakers and the subwoofer i got  ( that was worth the money )  ,  the bluetooth mouse for my supposedly bluetooth enabled computer ,  the extended life battery and the docking port . 	subwoofer	0
